STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
KCK,H,1,RIV STG,20200322 0200,20200322 0200,28.31, ,FEET
KCK,H,1,RIV STG,20200322 0300,20200322 0300,28.30, ,FEET
KCK,H,1,RIV STG,20200322 0400,20200322 0400,28.29, ,FEET
KCK,H,1,RIV STG,20200322 0500,20200322 0500,28.30, ,FEET
KCK,H,1,RIV STG,20200322 0600,20200322 0600,28.30, ,FEET
KCK,H,1,RIV STG,20200322 0700,20200322 0700,28.31, ,FEET
KCK,H,1,RIV STG,20200322 0800,20200322 0800,28.31, ,FEET
KCK,H,1,RIV STG,20200322 0900,20200322 0900,28.31, ,FEET
KCK,H,1,RIV STG,20200322 1000,20200322 1000,28.31, ,FEET
KCK,H,1,RIV STG,20200322 1100,20200322 1100,28.31, ,FEET
KCK,H,1,RIV STG,20200322 1200,20200322 1200,28.32, ,FEET
KCK,H,1,RIV STG,20200322 1300,20200322 1300,28.32, ,FEET
KCK,H,1,RIV STG,20200322 1400,20200322 1400,28.32, ,FEET
KCK,H,1,RIV STG,20200322 1500,20200322 1500,28.31, ,FEET
KCK,H,1,RIV STG,20200322 1600,20200322 1600,28.32, ,FEET
KCK,H,1,RIV STG,20200322 1700,20200322 1700,28.33, ,FEET
KCK,H,1,RIV STG,20200322 1800,20200322 1800,28.33, ,FEET
KCK,H,1,RIV STG,20200322 1900,20200322 1900,28.33, ,FEET
KCK,H,1,RIV STG,20200322 2000,20200322 2000,28.33, ,FEET
KCK,H,1,RIV STG,20200322 2100,20200322 2100,28.32, ,FEET
KCK,H,1,RIV STG,20200322 2200,20200322 2200,28.32, ,FEET
KCK,H,1,RIV STG,20200322 2300,20200322 2300,28.32, ,FEET
KCK,H,1,RIV STG,20200323 0000,20200323 0000,28.32, ,FEET
KCK,H,1,RIV STG,20200323 0100,20200323 0100,28.31, ,FEET
KCK,H,1,RIV STG,20200323 0200,20200323 0200,28.30, ,FEET
KCK,H,1,RIV STG,20200323 0300,20200323 0300,28.30, ,FEET
KCK,H,1,RIV STG,20200323 0400,20200323 0400,28.31, ,FEET
KCK,H,1,RIV STG,20200323 0500,20200323 0500,28.31, ,FEET
KCK,H,1,RIV STG,20200323 0600,20200323 0600,28.32, ,FEET
KCK,H,1,RIV STG,20200323 0700,20200323 0700,28.33, ,FEET
KCK,H,1,RIV STG,20200323 0800,20200323 0800,28.34, ,FEET
KCK,H,1,RIV STG,20200323 0900,20200323 0900,28.35, ,FEET
KCK,H,1,RIV STG,20200323 1000,20200323 1000,28.37, ,FEET
KCK,H,1,RIV STG,20200323 1100,20200323 1100,28.36, ,FEET
KCK,H,1,RIV STG,20200323 1200,20200323 1200,28.36, ,FEET
KCK,H,1,RIV STG,20200323 1300,20200323 1300,28.36, ,FEET
KCK,H,1,RIV STG,20200323 1400,20200323 1400,28.36, ,FEET
KCK,H,1,RIV STG,20200323 1500,20200323 1500,28.35, ,FEET
KCK,H,1,RIV STG,20200323 1600,20200323 1600,28.35, ,FEET
KCK,H,1,RIV STG,20200323 1700,20200323 1700,28.34, ,FEET
KCK,H,1,RIV STG,20200323 1800,20200323 1800,28.34, ,FEET
KCK,H,1,RIV STG,20200323 1900,20200323 1900,28.34, ,FEET
KCK,H,1,RIV STG,20200323 2000,20200323 2000,28.33, ,FEET
KCK,H,1,RIV STG,20200323 2100,20200323 2100,28.33, ,FEET
KCK,H,1,RIV STG,20200323 2200,20200323 2200,28.33, ,FEET
KCK,H,1,RIV STG,20200323 2300,20200323 2300,28.32, ,FEET
KCK,H,1,RIV STG,20200324 0000,20200324 0000,28.31, ,FEET
KCK,H,1,RIV STG,20200324 0100,20200324 0100,28.31, ,FEET
KCK,H,1,RIV STG,20200324 0200,20200324 0200,28.31, ,FEET
KCK,H,1,RIV STG,20200324 0300,20200324 0300,28.31, ,FEET
KCK,H,1,RIV STG,20200324 0400,20200324 0400,28.32, ,FEET
KCK,H,1,RIV STG,20200324 0500,20200324 0500,28.31, ,FEET
KCK,H,1,RIV STG,20200324 0600,20200324 0600,28.31, ,FEET
KCK,H,1,RIV STG,20200324 0700,20200324 0700,28.31, ,FEET
KCK,H,1,RIV STG,20200324 0800,20200324 0800,28.31, ,FEET
KCK,H,1,RIV STG,20200324 0900,20200324 0900,28.32, ,FEET
KCK,H,1,RIV STG,20200324 1000,20200324 1000,28.31, ,FEET
KCK,H,1,RIV STG,20200324 1100,20200324 1100,28.31, ,FEET
KCK,H,1,RIV STG,20200324 1200,20200324 1200,28.30, ,FEET
KCK,H,1,RIV STG,20200324 1300,20200324 1300,28.30, ,FEET
KCK,H,1,RIV STG,20200324 1400,20200324 1400,28.29, ,FEET
KCK,H,1,RIV STG,20200324 1500,20200324 1500,28.30, ,FEET
KCK,H,1,RIV STG,20200324 1600,20200324 1600,28.30, ,FEET
KCK,H,1,RIV STG,20200324 1700,20200324 1700,28.30, ,FEET
KCK,H,1,RIV STG,20200324 1800,20200324 1800,28.32, ,FEET
KCK,H,1,RIV STG,20200324 1900,20200324 1900,28.32, ,FEET
KCK,H,1,RIV STG,20200324 2000,20200324 2000,28.33, ,FEET
KCK,H,1,RIV STG,20200324 2100,20200324 2100,28.34, ,FEET
KCK,H,1,RIV STG,20200324 2200,20200324 2200,28.35, ,FEET
KCK,H,1,RIV STG,20200324 2300,20200324 2300,28.36, ,FEET
KCK,H,1,RIV STG,20200325 0000,20200325 0000,28.38, ,FEET
KCK,H,1,RIV STG,20200325 0100,20200325 0100,28.40, ,FEET
KCK,H,1,RIV STG,20200325 0200,20200325 0200,28.42, ,FEET
KCK,H,1,RIV STG,20200325 0300,20200325 0300,28.44, ,FEET
KCK,H,1,RIV STG,20200325 0400,20200325 0400,28.46, ,FEET
KCK,H,1,RIV STG,20200325 0500,20200325 0500,28.49, ,FEET
KCK,H,1,RIV STG,20200325 0600,20200325 0600,28.51, ,FEET
KCK,H,1,RIV STG,20200325 0700,20200325 0700,28.52, ,FEET
KCK,H,1,RIV STG,20200325 0800,20200325 0800,28.53, ,FEET
KCK,H,1,RIV STG,20200325 0900,20200325 0900,28.53, ,FEET
KCK,H,1,RIV STG,20200325 1000,20200325 1000,28.54, ,FEET
KCK,H,1,RIV STG,20200325 1100,20200325 1100,28.54, ,FEET
KCK,H,1,RIV STG,20200325 1200,20200325 1200,28.54, ,FEET
KCK,H,1,RIV STG,20200325 1300,20200325 1300,28.54, ,FEET
KCK,H,1,RIV STG,20200325 1400,20200325 1400,28.54, ,FEET
KCK,H,1,RIV STG,20200325 1500,20200325 1500,28.53, ,FEET
KCK,H,1,RIV STG,20200325 1600,20200325 1600,28.53, ,FEET
KCK,H,1,RIV STG,20200325 1700,20200325 1700,28.53, ,FEET
KCK,H,1,RIV STG,20200325 1800,20200325 1800,28.52, ,FEET
KCK,H,1,RIV STG,20200325 1900,20200325 1900,28.52, ,FEET
KCK,H,1,RIV STG,20200325 2000,20200325 2000,28.51, ,FEET
KCK,H,1,RIV STG,20200325 2100,20200325 2100,28.50, ,FEET
KCK,H,1,RIV STG,20200325 2200,20200325 2200,28.50, ,FEET
KCK,H,1,RIV STG,20200325 2300,20200325 2300,28.49, ,FEET
KCK,H,1,RIV STG,20200326 0000,20200326 0000,28.48, ,FEET
KCK,H,1,RIV STG,20200326 0100,20200326 0100,28.47, ,FEET
KCK,H,1,RIV STG,20200326 0200,20200326 0200,28.45, ,FEET
KCK,H,1,RIV STG,20200326 0300,20200326 0300,28.44, ,FEET
KCK,H,1,RIV STG,20200326 0400,20200326 0400,28.42, ,FEET
KCK,H,1,RIV STG,20200326 0500,20200326 0500,28.42, ,FEET
KCK,H,1,RIV STG,20200326 0600,20200326 0600,28.41, ,FEET
KCK,H,1,RIV STG,20200326 0700,20200326 0700,28.41, ,FEET
KCK,H,1,RIV STG,20200326 0800,20200326 0800,28.41, ,FEET
KCK,H,1,RIV STG,20200326 0900,20200326 0900,28.40, ,FEET
KCK,H,1,RIV STG,20200326 1000,20200326 1000,28.40, ,FEET
KCK,H,1,RIV STG,20200326 1100,20200326 1100,28.40, ,FEET
KCK,H,1,RIV STG,20200326 1200,20200326 1200,28.40, ,FEET
KCK,H,1,RIV STG,20200326 1300,20200326 1300,28.40, ,FEET
KCK,H,1,RIV STG,20200326 1400,20200326 1400,28.41, ,FEET
KCK,H,1,RIV STG,20200326 1500,20200326 1500,28.41, ,FEET
KCK,H,1,RIV STG,20200326 1600,20200326 1600,28.40, ,FEET
KCK,H,1,RIV STG,20200326 1700,20200326 1700,28.40, ,FEET
KCK,H,1,RIV STG,20200326 1800,20200326 1800,28.40, ,FEET
KCK,H,1,RIV STG,20200326 1900,20200326 1900,28.39, ,FEET
KCK,H,1,RIV STG,20200326 2000,20200326 2000,28.38, ,FEET
KCK,H,1,RIV STG,20200326 2100,20200326 2100,28.38, ,FEET
KCK,H,1,RIV STG,20200326 2200,20200326 2200,28.38, ,FEET
KCK,H,1,RIV STG,20200326 2300,20200326 2300,28.38, ,FEET
KCK,H,1,RIV STG,20200327 0000,20200327 0000,28.38, ,FEET
KCK,H,1,RIV STG,20200327 0100,20200327 0100,28.38, ,FEET
KCK,H,1,RIV STG,20200327 0200,20200327 0200,28.37, ,FEET
KCK,H,1,RIV STG,20200327 0300,20200327 0300,28.36, ,FEET
KCK,H,1,RIV STG,20200327 0400,20200327 0400,28.35, ,FEET
KCK,H,1,RIV STG,20200327 0500,20200327 0500,28.33, ,FEET
KCK,H,1,RIV STG,20200327 0600,20200327 0600,28.32, ,FEET
KCK,H,1,RIV STG,20200327 0700,20200327 0700,28.32, ,FEET
KCK,H,1,RIV STG,20200327 0800,20200327 0800,28.31, ,FEET
KCK,H,1,RIV STG,20200327 0900,20200327 0900,28.32, ,FEET
KCK,H,1,RIV STG,20200327 1000,20200327 1000,28.32, ,FEET
KCK,H,1,RIV STG,20200327 1100,20200327 1100,28.32, ,FEET
KCK,H,1,RIV STG,20200327 1200,20200327 1200,28.32, ,FEET
KCK,H,1,RIV STG,20200327 1300,20200327 1300,28.32, ,FEET
KCK,H,1,RIV STG,20200327 1400,20200327 1400,28.31, ,FEET
KCK,H,1,RIV STG,20200327 1500,20200327 1500,28.32, ,FEET
KCK,H,1,RIV STG,20200327 1600,20200327 1600,28.32, ,FEET
KCK,H,1,RIV STG,20200327 1700,20200327 1700,28.32, ,FEET
KCK,H,1,RIV STG,20200327 1800,20200327 1800,28.32, ,FEET
KCK,H,1,RIV STG,20200327 1900,20200327 1900,28.32, ,FEET
KCK,H,1,RIV STG,20200327 2000,20200327 2000,28.32, ,FEET
KCK,H,1,RIV STG,20200327 2100,20200327 2100,28.31, ,FEET
KCK,H,1,RIV STG,20200327 2200,20200327 2200,28.32, ,FEET
KCK,H,1,RIV STG,20200327 2300,20200327 2300,28.32, ,FEET
KCK,H,1,RIV STG,20200328 0000,20200328 0000,28.32, ,FEET
KCK,H,1,RIV STG,20200328 0100,20200328 0100,28.31, ,FEET
KCK,H,1,RIV STG,20200328 0200,20200328 0200,28.31, ,FEET
KCK,H,1,RIV STG,20200328 0300,20200328 0300,28.30, ,FEET
KCK,H,1,RIV STG,20200328 0400,20200328 0400,28.30, ,FEET
KCK,H,1,RIV STG,20200328 0500,20200328 0500,28.29, ,FEET
KCK,H,1,RIV STG,20200328 0600,20200328 0600,28.29, ,FEET
KCK,H,1,RIV STG,20200328 0700,20200328 0700,28.29, ,FEET
KCK,H,1,RIV STG,20200328 0800,20200328 0800,28.30, ,FEET
KCK,H,1,RIV STG,20200328 0900,20200328 0900,28.30, ,FEET
KCK,H,1,RIV STG,20200328 1000,20200328 1000,28.30, ,FEET
KCK,H,1,RIV STG,20200328 1100,20200328 1100,28.30, ,FEET
KCK,H,1,RIV STG,20200328 1200,20200328 1200,28.30, ,FEET
KCK,H,1,RIV STG,20200328 1300,20200328 1300,28.30, ,FEET
KCK,H,1,RIV STG,20200328 1400,20200328 1400,28.30, ,FEET
KCK,H,1,RIV STG,20200328 1500,20200328 1500,28.31, ,FEET
KCK,H,1,RIV STG,20200328 1600,20200328 1600,28.31, ,FEET
KCK,H,1,RIV STG,20200328 1700,20200328 1700,28.31, ,FEET
KCK,H,1,RIV STG,20200328 1800,20200328 1800,28.32, ,FEET
KCK,H,1,RIV STG,20200328 1900,20200328 1900,28.32, ,FEET
KCK,H,1,RIV STG,20200328 2000,20200328 2000,28.32, ,FEET
KCK,H,1,RIV STG,20200328 2100,20200328 2100,28.32, ,FEET
KCK,H,1,RIV STG,20200328 2200,20200328 2200,28.32, ,FEET
KCK,H,1,RIV STG,20200328 2300,20200328 2300,28.32, ,FEET
KCK,H,1,RIV STG,20200329 0000,20200329 0000,28.32, ,FEET
KCK,H,1,RIV STG,20200329 0100,20200329 0100,28.31, ,FEET
KCK,H,1,RIV STG,20200329 0200,20200329 0200,28.31, ,FEET
KCK,H,1,RIV STG,20200329 0300,20200329 0300,28.30, ,FEET
KCK,H,1,RIV STG,20200329 0400,20200329 0400,28.30, ,FEET
KCK,H,1,RIV STG,20200329 0500,20200329 0500,28.30, ,FEET
KCK,H,1,RIV STG,20200329 0600,20200329 0600,28.30, ,FEET
KCK,H,1,RIV STG,20200329 0700,20200329 0700,28.31, ,FEET
KCK,H,1,RIV STG,20200329 0800,20200329 0800,28.30, ,FEET
KCK,H,1,RIV STG,20200329 0900,20200329 0900,28.31, ,FEET
KCK,H,1,RIV STG,20200329 1000,20200329 1000,28.31, ,FEET
KCK,H,1,RIV STG,20200329 1100,20200329 1100,28.31, ,FEET
KCK,H,1,RIV STG,20200329 1200,20200329 1200,28.31, ,FEET
KCK,H,1,RIV STG,20200329 1300,20200329 1300,28.32, ,FEET
KCK,H,1,RIV STG,20200329 1400,20200329 1400,28.33, ,FEET
KCK,H,1,RIV STG,20200329 1500,20200329 1500,28.33, ,FEET
KCK,H,1,RIV STG,20200329 1600,20200329 1600,28.34, ,FEET
KCK,H,1,RIV STG,20200329 1700,20200329 1700,28.34, ,FEET
KCK,H,1,RIV STG,20200329 1800,20200329 1800,28.34, ,FEET
KCK,H,1,RIV STG,20200329 1900,20200329 1900,28.33, ,FEET
KCK,H,1,RIV STG,20200329 2000,20200329 2000,28.32, ,FEET
KCK,H,1,RIV STG,20200329 2100,20200329 2100,28.32, ,FEET
KCK,H,1,RIV STG,20200329 2200,20200329 2200,28.33, ,FEET
KCK,H,1,RIV STG,20200329 2300,20200329 2300,28.33, ,FEET
KCK,H,1,RIV STG,20200330 0000,20200330 0000,28.33, ,FEET
KCK,H,1,RIV STG,20200330 0100,20200330 0100,28.32, ,FEET
KCK,H,1,RIV STG,20200330 0200,20200330 0200,28.32, ,FEET
KCK,H,1,RIV STG,20200330 0300,20200330 0300,28.32, ,FEET
KCK,H,1,RIV STG,20200330 0400,20200330 0400,28.31, ,FEET
KCK,H,1,RIV STG,20200330 0500,20200330 0500,28.31, ,FEET
KCK,H,1,RIV STG,20200330 0600,20200330 0600,28.31, ,FEET
KCK,H,1,RIV STG,20200330 0700,20200330 0700,28.31, ,FEET
KCK,H,1,RIV STG,20200330 0800,20200330 0800,28.31, ,FEET
KCK,H,1,RIV STG,20200330 0900,20200330 0900,28.31, ,FEET
KCK,H,1,RIV STG,20200330 1000,20200330 1000,28.31, ,FEET
KCK,H,1,RIV STG,20200330 1100,20200330 1100,28.31, ,FEET
KCK,H,1,RIV STG,20200330 1200,20200330 1200,28.31, ,FEET
KCK,H,1,RIV STG,20200330 1300,20200330 1300,28.32, ,FEET
KCK,H,1,RIV STG,20200330 1400,20200330 1400,28.32, ,FEET
KCK,H,1,RIV STG,20200330 1500,20200330 1500,28.32, ,FEET
KCK,H,1,RIV STG,20200330 1600,20200330 1600,28.32, ,FEET
KCK,H,1,RIV STG,20200330 1700,20200330 1700,28.32, ,FEET
KCK,H,1,RIV STG,20200330 1800,20200330 1800,28.32, ,FEET
KCK,H,1,RIV STG,20200330 1900,20200330 1900,28.31, ,FEET
KCK,H,1,RIV STG,20200330 2000,20200330 2000,28.31, ,FEET
KCK,H,1,RIV STG,20200330 2100,20200330 2100,28.31, ,FEET
KCK,H,1,RIV STG,20200330 2200,20200330 2200,28.31, ,FEET
KCK,H,1,RIV STG,20200330 2300,20200330 2300,28.31, ,FEET
KCK,H,1,RIV STG,20200331 0000,20200331 0000,28.30, ,FEET
KCK,H,1,RIV STG,20200331 0100,20200331 0100,28.30, ,FEET
KCK,H,1,RIV STG,20200331 0200,20200331 0200,28.30, ,FEET
KCK,H,1,RIV STG,20200331 0300,20200331 0300,28.30, ,FEET
KCK,H,1,RIV STG,20200331 0400,20200331 0400,28.29, ,FEET
KCK,H,1,RIV STG,20200331 0500,20200331 0500,28.29, ,FEET
KCK,H,1,RIV STG,20200331 0600,20200331 0600,28.29, ,FEET
KCK,H,1,RIV STG,20200331 0700,20200331 0700,28.29, ,FEET
KCK,H,1,RIV STG,20200331 0800,20200331 0800,28.29, ,FEET
KCK,H,1,RIV STG,20200331 0900,20200331 0900,28.29, ,FEET
KCK,H,1,RIV STG,20200331 1000,20200331 1000,28.29, ,FEET
KCK,H,1,RIV STG,20200331 1100,20200331 1100,28.29, ,FEET
KCK,H,1,RIV STG,20200331 1200,20200331 1200,28.29, ,FEET
KCK,H,1,RIV STG,20200331 1300,20200331 1300,28.30, ,FEET
KCK,H,1,RIV STG,20200331 1400,20200331 1400,28.29, ,FEET
KCK,H,1,RIV STG,20200331 1500,20200331 1500,28.29, ,FEET
KCK,H,1,RIV STG,20200331 1600,20200331 1600,28.29, ,FEET
KCK,H,1,RIV STG,20200331 1700,20200331 1700,28.28, ,FEET
KCK,H,1,RIV STG,20200331 1800,20200331 1800,28.28, ,FEET
KCK,H,1,RIV STG,20200331 1900,20200331 1900,28.29, ,FEET
KCK,H,1,RIV STG,20200331 2000,20200331 2000,28.29, ,FEET
KCK,H,1,RIV STG,20200331 2100,20200331 2100,28.29, ,FEET
KCK,H,1,RIV STG,20200331 2200,20200331 2200,28.29, ,FEET
KCK,H,1,RIV STG,20200331 2300,20200331 2300,28.29, ,FEET
KCK,H,1,RIV STG,20200401 0000,20200401 0000,28.29, ,FEET
KCK,H,1,RIV STG,20200401 0100,20200401 0100,28.29, ,FEET
KCK,H,1,RIV STG,20200401 0200,20200401 0200,28.28, ,FEET
KCK,H,1,RIV STG,20200401 0300,20200401 0300,28.28, ,FEET
KCK,H,1,RIV STG,20200401 0400,20200401 0400,28.27, ,FEET
KCK,H,1,RIV STG,20200401 0500,20200401 0500,28.27, ,FEET
KCK,H,1,RIV STG,20200401 0600,20200401 0600,28.27, ,FEET
KCK,H,1,RIV STG,20200401 0700,20200401 0700,28.27, ,FEET
KCK,H,1,RIV STG,20200401 0800,20200401 0800,28.27, ,FEET
KCK,H,1,RIV STG,20200401 0900,20200401 0900,28.28, ,FEET
KCK,H,1,RIV STG,20200401 1000,20200401 1000,28.27, ,FEET
KCK,H,1,RIV STG,20200401 1100,20200401 1100,28.28, ,FEET
KCK,H,1,RIV STG,20200401 1200,20200401 1200,28.28, ,FEET
KCK,H,1,RIV STG,20200401 1300,20200401 1300,28.28, ,FEET
KCK,H,1,RIV STG,20200401 1400,20200401 1400,28.27, ,FEET
KCK,H,1,RIV STG,20200401 1500,20200401 1500,28.27, ,FEET
KCK,H,1,RIV STG,20200401 1600,20200401 1600,28.27, ,FEET
KCK,H,1,RIV STG,20200401 1700,20200401 1700,28.27, ,FEET
KCK,H,1,RIV STG,20200401 1800,20200401 1800,28.27, ,FEET
KCK,H,1,RIV STG,20200401 1900,20200401 1900,28.27, ,FEET
KCK,H,1,RIV STG,20200401 2000,20200401 2000,28.27, ,FEET
KCK,H,1,RIV STG,20200401 2100,20200401 2100,28.27, ,FEET
KCK,H,1,RIV STG,20200401 2200,20200401 2200,28.27, ,FEET
KCK,H,1,RIV STG,20200401 2300,20200401 2300,28.27, ,FEET
KCK,H,1,RIV STG,20200402 0000,20200402 0000,28.27, ,FEET
KCK,H,1,RIV STG,20200402 0100,20200402 0100,28.26, ,FEET
KCK,H,1,RIV STG,20200402 0200,20200402 0200,28.26, ,FEET
KCK,H,1,RIV STG,20200402 0300,20200402 0300,28.26, ,FEET
KCK,H,1,RIV STG,20200402 0400,20200402 0400,28.24, ,FEET
KCK,H,1,RIV STG,20200402 0500,20200402 0500,28.23, ,FEET
KCK,H,1,RIV STG,20200402 0600,20200402 0600,28.22, ,FEET
KCK,H,1,RIV STG,20200402 0700,20200402 0700,28.22, ,FEET
KCK,H,1,RIV STG,20200402 0800,20200402 0800,28.21, ,FEET
KCK,H,1,RIV STG,20200402 0900,20200402 0900,28.22, ,FEET
KCK,H,1,RIV STG,20200402 1000,20200402 1000,28.22, ,FEET
KCK,H,1,RIV STG,20200402 1100,20200402 1100,28.23, ,FEET
KCK,H,1,RIV STG,20200402 1200,20200402 1200,28.23, ,FEET
KCK,H,1,RIV STG,20200402 1300,20200402 1300,28.23, ,FEET
KCK,H,1,RIV STG,20200402 1400,20200402 1400,28.23, ,FEET
KCK,H,1,RIV STG,20200402 1500,20200402 1500,28.23, ,FEET
KCK,H,1,RIV STG,20200402 1600,20200402 1600,28.23, ,FEET
KCK,H,1,RIV STG,20200402 1700,20200402 1700,28.23, ,FEET
KCK,H,1,RIV STG,20200402 1800,20200402 1800,28.23, ,FEET
KCK,H,1,RIV STG,20200402 1900,20200402 1900,28.22, ,FEET
KCK,H,1,RIV STG,20200402 2000,20200402 2000,28.22, ,FEET
KCK,H,1,RIV STG,20200402 2100,20200402 2100,28.22, ,FEET
KCK,H,1,RIV STG,20200402 2200,20200402 2200,28.23, ,FEET
KCK,H,1,RIV STG,20200402 2300,20200402 2300,28.23, ,FEET
KCK,H,1,RIV STG,20200403 0000,20200403 0000,28.22, ,FEET
KCK,H,1,RIV STG,20200403 0100,20200403 0100,28.21, ,FEET
KCK,H,1,RIV STG,20200403 0200,20200403 0200,28.21, ,FEET
KCK,H,1,RIV STG,20200403 0300,20200403 0300,28.20, ,FEET
KCK,H,1,RIV STG,20200403 0400,20200403 0400,28.20, ,FEET
KCK,H,1,RIV STG,20200403 0500,20200403 0500,28.20, ,FEET
KCK,H,1,RIV STG,20200403 0600,20200403 0600,28.21, ,FEET
KCK,H,1,RIV STG,20200403 0700,20200403 0700,28.21, ,FEET
KCK,H,1,RIV STG,20200403 0800,20200403 0800,28.21, ,FEET
KCK,H,1,RIV STG,20200403 0900,20200403 0900,28.21, ,FEET
KCK,H,1,RIV STG,20200403 1000,20200403 1000,28.21, ,FEET
KCK,H,1,RIV STG,20200403 1100,20200403 1100,28.21, ,FEET
KCK,H,1,RIV STG,20200403 1200,20200403 1200,28.21, ,FEET
KCK,H,1,RIV STG,20200403 1300,20200403 1300,28.20, ,FEET
KCK,H,1,RIV STG,20200403 1400,20200403 1400,28.21, ,FEET
KCK,H,1,RIV STG,20200403 1500,20200403 1500,28.20, ,FEET
KCK,H,1,RIV STG,20200403 1600,20200403 1600,28.21, ,FEET
KCK,H,1,RIV STG,20200403 1700,20200403 1700,28.21, ,FEET
KCK,H,1,RIV STG,20200403 1800,20200403 1800,28.21, ,FEET
KCK,H,1,RIV STG,20200403 1900,20200403 1900,28.21, ,FEET
KCK,H,1,RIV STG,20200403 2000,20200403 2000,28.21, ,FEET
KCK,H,1,RIV STG,20200403 2100,20200403 2100,28.21, ,FEET
KCK,H,1,RIV STG,20200403 2200,20200403 2200,28.21, ,FEET
KCK,H,1,RIV STG,20200403 2300,20200403 2300,28.21, ,FEET
KCK,H,1,RIV STG,20200404 0000,20200404 0000,28.21, ,FEET
KCK,H,1,RIV STG,20200404 0100,20200404 0100,28.21, ,FEET
KCK,H,1,RIV STG,20200404 0200,20200404 0200,28.20, ,FEET
KCK,H,1,RIV STG,20200404 0300,20200404 0300,28.20, ,FEET
KCK,H,1,RIV STG,20200404 0400,20200404 0400,28.20, ,FEET
KCK,H,1,RIV STG,20200404 0500,20200404 0500,28.20, ,FEET
KCK,H,1,RIV STG,20200404 0600,20200404 0600,28.20, ,FEET
KCK,H,1,RIV STG,20200404 0700,20200404 0700,28.21, ,FEET
KCK,H,1,RIV STG,20200404 0800,20200404 0800,28.21, ,FEET
KCK,H,1,RIV STG,20200404 0900,20200404 0900,28.21, ,FEET
KCK,H,1,RIV STG,20200404 1000,20200404 1000,28.22, ,FEET
KCK,H,1,RIV STG,20200404 1100,20200404 1100,28.23, ,FEET
KCK,H,1,RIV STG,20200404 1200,20200404 1200,28.24, ,FEET
KCK,H,1,RIV STG,20200404 1300,20200404 1300,28.25, ,FEET
KCK,H,1,RIV STG,20200404 1400,20200404 1400,28.26, ,FEET
KCK,H,1,RIV STG,20200404 1500,20200404 1500,28.26, ,FEET
KCK,H,1,RIV STG,20200404 1600,20200404 1600,28.27, ,FEET
KCK,H,1,RIV STG,20200404 1700,20200404 1700,28.27, ,FEET
KCK,H,1,RIV STG,20200404 1800,20200404 1800,28.28, ,FEET
KCK,H,1,RIV STG,20200404 1900,20200404 1900,28.28, ,FEET
KCK,H,1,RIV STG,20200404 2000,20200404 2000,28.29, ,FEET
KCK,H,1,RIV STG,20200404 2100,20200404 2100,28.30, ,FEET
KCK,H,1,RIV STG,20200404 2200,20200404 2200,28.31, ,FEET
KCK,H,1,RIV STG,20200404 2300,20200404 2300,28.33, ,FEET
KCK,H,1,RIV STG,20200405 0000,20200405 0000,28.36, ,FEET
KCK,H,1,RIV STG,20200405 0100,20200405 0100,28.39, ,FEET
KCK,H,1,RIV STG,20200405 0200,20200405 0200,28.42, ,FEET
KCK,H,1,RIV STG,20200405 0300,20200405 0300,28.46, ,FEET
KCK,H,1,RIV STG,20200405 0400,20200405 0400,28.50, ,FEET
KCK,H,1,RIV STG,20200405 0500,20200405 0500,28.53, ,FEET
KCK,H,1,RIV STG,20200405 0600,20200405 0600,28.57, ,FEET
KCK,H,1,RIV STG,20200405 0700,20200405 0700,28.59, ,FEET
KCK,H,1,RIV STG,20200405 0800,20200405 0800,28.61, ,FEET
KCK,H,1,RIV STG,20200405 0900,20200405 0900,28.62, ,FEET
KCK,H,1,RIV STG,20200405 1000,20200405 1000,28.63, ,FEET
KCK,H,1,RIV STG,20200405 1100,20200405 1100,28.64, ,FEET
KCK,H,1,RIV STG,20200405 1200,20200405 1200,28.66, ,FEET
KCK,H,1,RIV STG,20200405 1300,20200405 1300,28.68, ,FEET
KCK,H,1,RIV STG,20200405 1400,20200405 1400,28.69, ,FEET
KCK,H,1,RIV STG,20200405 1500,20200405 1500,28.71, ,FEET
KCK,H,1,RIV STG,20200405 1600,20200405 1600,28.75, ,FEET
KCK,H,1,RIV STG,20200405 1700,20200405 1700,28.88, ,FEET
KCK,H,1,RIV STG,20200405 1800,20200405 1800,28.96, ,FEET
KCK,H,1,RIV STG,20200405 1900,20200405 1900,29.02, ,FEET
KCK,H,1,RIV STG,20200405 2000,20200405 2000,29.06, ,FEET
KCK,H,1,RIV STG,20200405 2100,20200405 2100,29.08, ,FEET
KCK,H,1,RIV STG,20200405 2200,20200405 2200,29.11, ,FEET
KCK,H,1,RIV STG,20200405 2300,20200405 2300,29.26, ,FEET
KCK,H,1,RIV STG,20200406 0000,20200406 0000,29.29, ,FEET
KCK,H,1,RIV STG,20200406 0100,20200406 0100,29.37, ,FEET
KCK,H,1,RIV STG,20200406 0200,20200406 0200,29.39, ,FEET
KCK,H,1,RIV STG,20200406 0300,20200406 0300,29.37, ,FEET
KCK,H,1,RIV STG,20200406 0400,20200406 0400,29.35, ,FEET
KCK,H,1,RIV STG,20200406 0500,20200406 0500,29.31, ,FEET
KCK,H,1,RIV STG,20200406 0600,20200406 0600,29.28, ,FEET
KCK,H,1,RIV STG,20200406 0700,20200406 0700,29.24, ,FEET
